"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","barrel"
"SI",2020-08-08,98.3,-3.13,5.2,"Castro, Miguel",452678,612434,NA,"ball",NA,NA,NA,NA,11,"Asdrubal Cabrera grounds out, first baseman Chris Davis to pitcher Miguel Castro.","R","L","R","WSH","BAL","B",NA,NA,0,1,2020,-1.62,0.21,-2.24,2.55,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,600474,NA,NA,6.19593556444377,-143.041249008229,-2.20019065819188,-23.6676022677974,34.082900164988,-28.982302399659,3.29,1.55,NA,NA,NA,98.5,2430,6.5,630880,612434,600474,448801,593643,547004,578428,623205,669720,623993,-3.13,NA,NA,NA,NA,NA,NA,NA,70,2,"Sinker",3,5,3,5,5,3,3,5,"Strategic","Standard",229,0,0.032,NA
"SL",2020-08-08,85.8,-3.45,5.23,"Castro, Miguel",452678,612434,NA,"swinging_strike",NA,NA,NA,NA,13,"Asdrubal Cabrera grounds out, first baseman Chris Davis to pitcher Miguel Castro.","R","L","R","WSH","BAL","S",NA,NA,0,0,2020,0.6,0.36,-0.43,1.16,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,600474,NA,NA,5.95520422842239,-124.925287804355,-4.16810847244679,5.18039909738744,23.3888716101273,-27.779853473229,3.37,1.62,NA,NA,NA,86.5,3220,6.5,630880,612434,600474,448801,593643,547004,578428,623205,669720,623993,-3.45,NA,NA,NA,NA,NA,NA,NA,70,1,"Slider",3,5,3,5,5,3,3,5,"Strategic","Standard",33,0,-0.042,NA
"SL",2020-08-05,85.6,-2.41,5.18,"Castro, Miguel",542932,612434,"strikeout","called_strike",NA,NA,NA,NA,9,"Jon Berti called out on strikes.","R","R","R","BAL","MIA","S",2,NA,1,2,2020,0.65,0.49,0.36,1.55,NA,465041,542340,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,5.26374604809501,-124.599795450013,-3.29867789664971,5.71296229878784,25.2817217526504,-26.5628407681534,3.3,1.5,NA,NA,NA,86,2911,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.41,NA,NA,0,1,0,0,NA,52,4,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",246,0.031,-0.332,NA
"SL",2020-08-05,86,-2.52,5.15,"Castro, Miguel",542932,612434,NA,"called_strike",NA,NA,NA,NA,5,"Jon Berti called out on strikes.","R","R","R","BAL","MIA","S",NA,NA,1,1,2020,0.21,0.37,0,2.44,NA,465041,542340,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,5.58457811889896,-125.179670566133,-0.940975572329926,1.11840011789357,24.7845092748652,-28.3192888565165,3.33,1.5,NA,NA,NA,86.5,2939,6.5,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.52,NA,NA,NA,NA,NA,NA,NA,52,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",70,0,-0.095,NA
"SI",2020-08-05,95.8,-2.45,5.02,"Castro, Miguel",542932,612434,NA,"foul",NA,NA,NA,NA,7,"Jon Berti called out on strikes.","R","R","R","BAL","MIA","S",NA,NA,1,0,2020,-1.58,0.39,-0.38,1.49,NA,465041,542340,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,9.12156568329473,-139.072774530938,-4.56414124695816,-22.5725369663344,33.6080765989033,-26.2426370969814,3.3,1.5,0,25.9,36,96.2,2381,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.45,NA,NA,NA,NA,NA,NA,NA,52,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",241,0,-0.103,NA
"SI",2020-08-05,98.4,-2.23,5.31,"Castro, Miguel",542932,612434,NA,"ball",NA,NA,NA,NA,14,"Jon Berti called out on strikes.","R","R","R","BAL","MIA","B",NA,NA,0,0,2020,-1.66,0.34,0.61,1.16,NA,465041,542340,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,11.6220537231759,-142.680675949287,-6.57099393386561,-25.4729745820235,35.3801645220778,-26.0196945331485,3.3,1.5,NA,NA,NA,98.5,2506,6.7,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.23,NA,NA,NA,NA,NA,NA,NA,52,1,"Sinker",0,1,1,0,1,0,1,0,"Strategic","Standard",238,0,0.055,NA
"SL",2020-08-05,85.7,-2.48,5.19,"Castro, Miguel",542340,612434,"walk","ball",NA,NA,NA,NA,14,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","B",NA,NA,3,2,2020,0.61,0.03,0.88,1.51,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,6.7239871401357,-124.637498670611,-2.40371017676085,4.84503938032861,27.8231292761937,-31.5597865985767,3.38,1.6,NA,NA,NA,85.9,2890,6.7,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.48,NA,NA,0.7,1,0,0,NA,51,7,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",234,-0.014,0.2,NA
"SL",2020-08-05,85.8,-2.46,5.26,"Castro, Miguel",542340,612434,NA,"foul",NA,NA,NA,NA,14,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","S",NA,NA,3,2,2020,0.73,0.07,0.88,1.99,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,6.47419762966533,-124.824921037036,-1.5726965180488,6.23001462397201,27.0256821265974,-31.3143147416795,3.37,1.53,5,70.3,-25,86.2,2930,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.46,NA,NA,NA,NA,NA,NA,NA,51,6,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",246,0,0,NA
"CH",2020-08-05,91.8,-2.44,5.17,"Castro, Miguel",542340,612434,NA,"foul",NA,NA,NA,NA,13,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","S",NA,NA,3,1,2020,-1.46,0.04,-1.08,2.01,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,6.70022427641014,-133.546425153558,-2.24440017333702,-18.9263971067145,29.5039998113013,-31.3738944196541,3.37,1.53,NA,NA,NA,92.9,1772,7,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.44,NA,NA,NA,NA,NA,NA,NA,51,5,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",249,0,-0.084,NA
"CH",2020-08-05,90.1,-2.29,5.16,"Castro, Miguel",542340,612434,NA,"blocked_ball",NA,NA,NA,NA,13,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","B",NA,NA,2,1,2020,-1.66,0.19,-0.03,0.44,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,9.22452224654067,-130.755053121159,-6.12462838720903,-21.0517808270077,29.7963765245125,-28.8148253772617,3.48,1.64,NA,NA,NA,90.5,1933,6.9,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.29,NA,NA,NA,NA,NA,NA,NA,51,4,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",246,0,0.082,NA
"SI",2020-08-05,98.4,-2.25,5.25,"Castro, Miguel",542340,612434,NA,"ball",NA,NA,NA,NA,11,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","B",NA,NA,1,1,2020,-1.42,0.25,-2.16,3.68,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,3.56898143567993,-143.163806716861,0.654564478478594,-20.3503930940956,35.8481483106919,-29.1809649069967,3.5,1.59,NA,NA,NA,98.4,2279,6.5,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.25,NA,NA,NA,NA,NA,NA,NA,51,3,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",245,0,0.046,NA
"CH",2020-08-05,92.8,-2.45,5.23,"Castro, Miguel",542340,612434,NA,"foul",NA,NA,NA,NA,11,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","S",NA,NA,1,0,2020,-1.53,-0.02,-1.37,2.62,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,6.23186571915227,-134.941681618982,-0.801540155368848,-20.0803472139069,30.8550819315879,-32.4256136796349,3.37,1.53,370,75.8,19,94.3,2006,7.3,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.45,NA,NA,NA,NA,NA,NA,NA,51,2,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",243,0,-0.052,NA
"SL",2020-08-05,86.8,-2.53,5.22,"Castro, Miguel",542340,612434,NA,"blocked_ball",NA,NA,NA,NA,14,"Jonathan Villar walks.   Francisco Cervelli to 2nd.","R","L","R","BAL","MIA","B",NA,NA,0,0,2020,0.08,0.16,1.08,-0.37,NA,NA,465041,2,7,"Top",NA,NA,NA,NA,600474,NA,NA,8.50055863552843,-126.02075020794,-7.47938940379856,-1.02076948055168,27.2264912067185,-29.0447380564203,3.48,1.75,NA,NA,NA,86.9,2873,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.53,NA,NA,NA,NA,NA,NA,NA,51,1,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",235,0,0.033,NA
"SL",2020-08-05,87.3,-2.3,5.25,"Castro, Miguel",656509,612434,"strikeout","called_strike",NA,NA,NA,NA,9,"Monte Harrison called out on strikes.","R","R","R","BAL","MIA","S",2,NA,0,2,2020,0.45,0.15,0.35,2.11,NA,NA,465041,1,7,"Top",NA,NA,NA,NA,600474,NA,NA,5.50316613862534,-127.066650414698,-1.71757728642422,3.75706178456692,26.7016790472832,-30.4265464453531,3.82,1.67,NA,NA,NA,88.2,2997,6.9,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.3,NA,NA,0,1,0,0,NA,50,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",64,0.02,-0.19,NA
"SI",2020-08-05,98.8,-2.1,5.16,"Castro, Miguel",656509,612434,NA,"called_strike",NA,NA,NA,NA,9,"Monte Harrison called out on strikes.","R","R","R","BAL","MIA","S",NA,NA,0,1,2020,-1.43,0.2,0.45,2.34,NA,NA,465041,1,7,"Top",NA,NA,NA,NA,600474,NA,NA,10.3455323635298,-143.491572732864,-2.67377190093472,-22.218102870321,34.7096843824313,-29.0036974916267,3.82,1.78,NA,NA,NA,99.3,2301,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.1,NA,NA,NA,NA,NA,NA,NA,50,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",247,0,-0.059,NA
"SI",2020-08-05,98,-2.05,5.2,"Castro, Miguel",656509,612434,NA,"called_strike",NA,NA,NA,NA,6,"Monte Harrison called out on strikes.","R","R","R","BAL","MIA","S",NA,NA,0,0,2020,-1.31,0.42,0.32,2.89,NA,NA,465041,1,7,"Top",NA,NA,NA,NA,600474,NA,NA,9.52280940162922,-142.351529164983,-1.71273978644187,-19.9777854540756,33.4136849923679,-26.2460890308885,3.95,1.8,NA,NA,NA,98.7,2325,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.05,NA,NA,NA,NA,NA,NA,NA,50,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",244,0,-0.044,NA
"SL",2020-08-05,85,-2.67,5.04,"Castro, Miguel",657193,612434,"strikeout","swinging_strike",NA,NA,NA,NA,7,"Eddy Alvarez strikes out swinging.","R","L","R","BAL","MIA","S",2,NA,1,2,2020,0.38,0.29,-0.72,1.63,NA,NA,465041,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,3.81571923675729,-123.747473533499,-2.29452270229287,3.21433995268372,23.598527908202,-28.9507888442678,3.29,1.49,NA,NA,NA,85.5,2999,6.5,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.67,NA,NA,0,1,0,0,NA,49,5,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",51,0.022,-0.267,NA
"CH",2020-08-05,92.1,-2.51,5.15,"Castro, Miguel",657193,612434,NA,"ball",NA,NA,NA,NA,11,"Eddy Alvarez strikes out swinging.","R","L","R","BAL","MIA","B",NA,NA,0,2,2020,-1.49,0.45,-1.44,2.96,NA,NA,465041,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,6.01271539266938,-134.067129112538,-0.676528934626423,-19.2589246853106,29.7415536392547,-26.8777950685565,3.03,1.38,NA,NA,NA,92.8,2215,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.51,NA,NA,NA,NA,NA,NA,NA,49,4,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",237,0,0.003,NA
"CH",2020-08-05,91.6,-2.56,5.06,"Castro, Miguel",657193,612434,NA,"foul",NA,NA,NA,NA,4,"Eddy Alvarez strikes out swinging.","R","L","R","BAL","MIA","S",NA,NA,0,2,2020,-1.62,0.3,-0.69,2.17,NA,NA,465041,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,8.32101567360181,-133.098337539167,-2.04072139043011,-21.0231275524608,30.0794080489373,-28.3324570001118,3.29,1.49,175,77,65,92.5,2166,7,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.56,NA,NA,NA,NA,NA,NA,NA,49,3,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",240,0,0,NA
"SI",2020-08-05,98.6,-2.45,5.18,"Castro, Miguel",657193,612434,NA,"foul",NA,NA,NA,NA,4,"Eddy Alvarez strikes out swinging.","R","L","R","BAL","MIA","S",NA,NA,0,1,2020,-1.61,0.35,-0.45,2.71,NA,NA,465041,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,9.22497975552927,-143.214812361542,-2.03494258041126,-24.3195484976694,34.6867076128186,-27.0287315081654,3.29,1.49,NA,NA,NA,98.8,2510,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.45,NA,NA,NA,NA,NA,NA,NA,49,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",240,0,-0.067,NA
"SL",2020-08-05,85.8,-2.65,5.28,"Castro, Miguel",657193,612434,NA,"called_strike",NA,NA,NA,NA,4,"Eddy Alvarez strikes out swinging.","R","L","R","BAL","MIA","S",NA,NA,0,0,2020,0.39,0.41,-0.29,2.53,NA,NA,465041,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,4.8259434594776,-125.043871615963,-1.14972677773488,3.23799158041568,23.010148712629,-27.8739620597534,3.09,1.45,NA,NA,NA,86.4,2467,6.4,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.65,NA,NA,NA,NA,NA,NA,NA,49,1,"Slider",0,1,1,0,1,0,1,0,"Strategic","Standard",150,0,-0.049,NA
"SL",2020-08-05,85.8,-2.46,5.08,"Castro, Miguel",465041,612434,"field_error","hit_into_play",NA,NA,NA,NA,9,"Francisco Cervelli reaches on a throwing error by third baseman Renato Nunez.","R","R","R","BAL","MIA","X",5,"ground_ball",1,1,2020,0.88,-0.14,0.59,1.63,NA,NA,NA,0,7,"Top",106.5,162.06,NA,NA,600474,NA,NA,5.46459810798493,-124.878161338406,-1.58356986975461,8.0212639231555,26.476055212939,-33.537983677727,3.37,1.53,3,55.7,-32,86.1,2939,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.46,0.107,0.096,0.9,1,0,0,1,48,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",269,-0.023,0.45,0
"SL",2020-08-05,86,-2.41,5.22,"Castro, Miguel",465041,612434,NA,"called_strike",NA,NA,NA,NA,2,"Francisco Cervelli reaches on a throwing error by third baseman Renato Nunez.","R","R","R","BAL","MIA","S",NA,NA,1,0,2020,0.71,0.32,0.2,3.2,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,4.80154985335489,-125.319323128101,0.75728091868773,6.64024314505884,23.0317903279794,-29.1686487256448,3.45,1.59,NA,NA,NA,87.1,2846,6.7,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.41,NA,NA,NA,NA,NA,NA,NA,48,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",251,0,-0.05,NA
"SI",2020-08-05,97.8,-2.04,5.24,"Castro, Miguel",465041,612434,NA,"ball",NA,NA,NA,NA,12,"Francisco Cervelli reaches on a throwing error by third baseman Renato Nunez.","R","R","R","BAL","MIA","B",NA,NA,0,0,2020,-1.54,0.41,0.66,3.77,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,10.8947267472238,-142.026300348016,0.619749308759805,-23.3397936514428,33.4231073565437,-26.9957822404722,3.5,1.55,NA,NA,NA,98.2,2396,6.7,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.04,NA,NA,NA,NA,NA,NA,NA,48,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",253,0,0.041,NA
"SI",2020-08-05,98.1,-2.45,5.23,"Castro, Miguel",459964,612434,"strikeout","swinging_strike",NA,NA,NA,NA,4,"Matt Joyce strikes out swinging.","R","L","R","BAL","MIA","S",2,NA,2,2,2020,-1.39,0.61,-0.3,2.07,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,9.11192165136196,-142.411723983564,-4.42507911914568,-21.028130507352,35.6103451281632,-23.0724184891939,3.27,1.53,NA,NA,NA,98.7,2289,6.9,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.45,NA,NA,0,1,0,0,NA,43,5,"Sinker",0,1,1,0,1,0,1,0,"Infield shift","Standard",241,0.012,-0.096,NA
"CH",2020-08-05,91.8,-2.67,5.15,"Castro, Miguel",459964,612434,NA,"ball",NA,NA,NA,NA,13,"Matt Joyce strikes out swinging.","R","L","R","BAL","MIA","B",NA,NA,1,2,2020,-1.32,0.47,-1.95,2.21,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,4.69177894566872,-133.549218223226,-2.5673734614406,-16.7549504724141,30.498731264642,-26.2132146392703,3.27,1.53,NA,NA,NA,92.1,2005,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.67,NA,NA,NA,NA,NA,NA,NA,43,4,"Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard",240,0,0.018,NA
"CH",2020-08-05,92,-2.69,5.16,"Castro, Miguel",459964,612434,NA,"swinging_strike",NA,NA,NA,NA,8,"Matt Joyce strikes out swinging.","R","L","R","BAL","MIA","S",NA,NA,1,1,2020,-1.54,0.17,-0.18,1.34,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,9.77599251473364,-133.506643289941,-4.17723010831234,-20.5190043480291,30.1622670245695,-29.4046989218394,3.01,1.43,NA,NA,NA,92.4,1988,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.69,NA,NA,NA,NA,NA,NA,NA,43,3,"Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard",237,0,-0.029,NA
"CH",2020-08-05,94.3,-3.13,5.16,"Castro, Miguel",459964,612434,NA,"ball",NA,NA,NA,NA,11,"Matt Joyce strikes out swinging.","R","L","R","BAL","MIA","B",NA,NA,0,1,2020,-1.38,0.23,-0.74,3.2,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,9.34840928811757,-137.049128380449,0.12705945879541,-19.4969853624489,30.7952236910995,-29.5516951067761,2.99,1.48,NA,NA,NA,95,2231,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-3.13,NA,NA,NA,NA,NA,NA,NA,43,2,"Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard",239,0,0.013,NA
"SL",2020-08-05,86.8,-3.32,5.27,"Castro, Miguel",459964,612434,NA,"called_strike",NA,NA,NA,NA,4,"Matt Joyce strikes out swinging.","R","L","R","BAL","MIA","S",NA,NA,0,0,2020,0.47,0.37,-0.63,2.18,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,5.48156522396201,-126.469323166561,-1.99705378454813,4.04423919140766,24.2847905043475,-28.0520730730551,3.06,1.46,NA,NA,NA,87.4,2948,6.4,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-3.32,NA,NA,NA,NA,NA,NA,NA,43,1,"Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard",240,0,-0.017,NA
"SI",2020-08-05,98,-2.3,5.22,"Castro, Miguel",605119,612434,"field_out","hit_into_play",NA,NA,NA,NA,5,"Brian Anderson grounds out, shortstop Pat Valaika to first baseman Chris Davis.","R","R","R","BAL","MIA","X",6,"ground_ball",2,0,2020,-1.4,0.18,0.1,2.82,NA,NA,NA,1,6,"Top",105.21,156.75,NA,NA,600474,NA,NA,9.81216985852574,-142.40753899301,-1.39456544365633,-21.3434870307739,33.3871948986797,-29.5564318512844,3.49,1.6,10,84.5,-16,98.7,2299,6.8,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.3,0.073,0.066,0,1,0,0,2,42,3,"Sinker",0,1,1,0,1,0,1,0,"Infield shift","Strategic",243,0.016,-0.234,0
"SI",2020-08-05,98.8,-2.26,5.14,"Castro, Miguel",605119,612434,NA,"ball",NA,NA,NA,NA,14,"Brian Anderson grounds out, shortstop Pat Valaika to first baseman Chris Davis.","R","R","R","BAL","MIA","B",NA,NA,1,0,2020,-1.86,0.05,1.3,0.45,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,600474,NA,NA,14.1057619365029,-142.910437291966,-7.40124075673732,-28.8116668720999,35.4736736666141,-29.7337697217617,3.44,1.6,NA,NA,NA,99,2499,6.9,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.26,NA,NA,NA,NA,NA,NA,NA,42,2,"Sinker",0,1,1,0,1,0,1,0,"Infield shift","Standard",247,0,0.04,NA
"SL",2020-08-05,85.8,-2.43,5.29,"Castro, Miguel",605119,612434,NA,"ball",NA,NA,NA,NA,14,"Brian Anderson grounds out, shortstop Pat Valaika to first baseman Chris Davis.","R","R","R","BAL","MIA","B",NA,NA,0,0,2020,0.81,-0.25,0.29,1.12,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,600474,NA,NA,4.80288784933993,-124.906078815676,-3.10862361309632,7.56385099638962,24.4852288823287,-34.3640056497185,3.44,1.56,NA,NA,NA,86,3157,6.3,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.43,NA,NA,NA,NA,NA,NA,NA,42,1,"Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard",62,0,0.027,NA
"CH",2020-08-05,93,-2.44,5.21,"Castro, Miguel",542583,612434,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jesus Aguilar lines out to second baseman Hanser Alberto.","R","R","R","BAL","MIA","X",4,"line_drive",2,2,2020,-1.42,0.36,0.4,1.99,NA,NA,NA,0,6,"Top",131.22,122.75,NA,NA,600474,NA,NA,10.4566445584403,-134.969148259683,-3.2562299246903,-19.6753162814383,29.0986235503256,-27.221062087588,3.49,1.6,186,97.6,8,93.4,2319,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.44,0.633,0.608,0,1,0,0,4,41,5,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",241,0.022,-0.215,0
"SI",2020-08-05,99.1,-2.28,5.14,"Castro, Miguel",542583,612434,NA,"foul",NA,NA,NA,NA,8,"Jesus Aguilar lines out to second baseman Hanser Alberto.","R","R","R","BAL","MIA","S",NA,NA,2,1,2020,-1.45,0.41,-0.05,2.06,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,600474,NA,NA,9.53811538279241,-144.006974862858,-3.95009583318063,-22.476731530564,34.7651635077261,-25.7381295178856,3.49,1.6,5,68.2,-21,99.3,2351,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.28,NA,NA,NA,NA,NA,NA,NA,41,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",240,0,-0.076,NA
"SL",2020-08-05,86.5,-2.59,5.22,"Castro, Miguel",542583,612434,NA,"ball",NA,NA,NA,NA,11,"Jesus Aguilar lines out to second baseman Hanser Alberto.","R","R","R","BAL","MIA","B",NA,NA,1,1,2020,0.48,0.55,-0.92,4.47,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,600474,NA,NA,3.00343161539702,-125.956276583998,3.2983661477128,4.54070620905111,24.9944374899817,-27.1677781356377,3.44,1.71,NA,NA,NA,86.9,3011,6.4,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.59,NA,NA,NA,NA,NA,NA,NA,41,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",75,0,0.051,NA
"SL",2020-08-05,86.1,-2.34,5.29,"Castro, Miguel",542583,612434,NA,"ball",NA,NA,NA,NA,14,"Jesus Aguilar lines out to second baseman Hanser Alberto.","R","R","R","BAL","MIA","B",NA,NA,0,1,2020,0.51,0.12,1.14,0.72,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,600474,NA,NA,7.25126905328268,-125.217651980264,-4.84525797884734,3.86452760482744,26.3420925808606,-30.1359097935524,3.57,1.68,NA,NA,NA,86.4,2913,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.34,NA,NA,NA,NA,NA,NA,NA,41,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",246,0,0.032,NA
"SI",2020-08-05,98.9,-2.31,5.21,"Castro, Miguel",542583,612434,NA,"called_strike",NA,NA,NA,NA,8,"Jesus Aguilar lines out to second baseman Hanser Alberto.","R","R","R","BAL","MIA","S",NA,NA,0,0,2020,-1.61,0.28,-0.04,1.9,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,600474,NA,NA,10.0095394703212,-143.574104548197,-4.18454618309943,-24.6805338420884,35.9626961853902,-27.4713915848226,3.49,1.6,NA,NA,NA,98.9,2323,6.6,630591,612434,600474,448801,593643,600524,642162,596105,669720,623993,-2.31,NA,NA,NA,NA,NA,NA,NA,41,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",246,0,-0.042,NA
"CH",2020-08-02,90.5,-2.48,5.06,"Castro, Miguel",622534,612434,"strikeout","swinging_strike_blocked",NA,NA,NA,NA,13,"Manuel Margot strikes out swinging.","R","R","R","BAL","TB","S",2,NA,2,2,2020,-1.59,0.09,-0.51,0.33,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,8.39706300420684,-131.358204102181,-6.02126074534155,-20.2110131947823,30.0937727605028,-29.9558883828031,3.32,1.51,NA,NA,NA,91,1813,6.9,630493,612434,600474,600524,593643,642162,623205,621466,656775,623993,-2.48,NA,NA,0,1,0,0,NA,47,7,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",244,0.016,-0.096,NA
