"SKU","Shape","Carat","Clarity","Color","Polish","Symmetry","Fluorescence","Measurements","Lab","Cut","x","y","z","price","listingURL","imgURL","priceClean"
"sku_129869 ","Marquise",0.5,"VS2","G","Excellent","Very Good","None","7.65x4.10x2.66","GIA",NA,7.65,4.1,2.66,"$1,409.00","https://diamondsdirect.com/marquise-0-5-g-vs2-129869/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/115543/images/123628/221336-252__51511.1675335482.220.290.jpg?c=1",1409
"sku_155275 ","Round",1.71,"VVS2","G","Excellent","Excellent","None","7.65-7.69x4.78","GIA","Excellent",7.65,7.69,4.78,"$25,703.00","https://diamondsdirect.com/round-1-71-g-vvs2-155275/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/143179/images/156400/224021-66__98110.1676260214.220.290.jpg?c=1",25703
"sku_155290 ","Oval",1.71,"SI2","G","Very Good","Excellent","None","8.78x6.58x4.22","GIA",NA,8.78,6.58,4.22,"$13,345.00","https://diamondsdirect.com/oval-1-71-g-si2-155290/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/143184/images/156405/224042-26__88289.1676260263.220.290.jpg?c=1",13345
"sku_114669 ","Marquise",1.71,"SI2","J","Excellent","Very Good","None","11.55x6.23x3.98","GIA",NA,11.55,6.23,3.98,"$10,137.00","https://diamondsdirect.com/marquise-1-71-j-si2-114669/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/105953/images/112047/220765-821__18543.1675328233.220.290.jpg?c=1",10137
"sku_84351 ","Round",1.71,"SI1","I","Excellent","Excellent","Medium","7.62-7.65x4.76","GIA","Excellent",7.62,7.65,4.76,"$12,409.00","https://diamondsdirect.com/round-1-71-i-si1-84351/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/83464/images/86796/220513-39__56220.1675333724.220.290.jpg?c=1",12409
"sku_152443 ","Radiant",1.71,"SI2","J","Excellent","Excellent","None","7.19x5.83x4.08","GIA",NA,7.19,5.83,4.08,"$7,599.00","https://diamondsdirect.com/radiant-1-71-j-si2-152443/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/140253/images/152574/224041-192__50619.1675322406.220.290.jpg?c=1",7599
"sku_124658 ","Round",1.71,"SI1","G","Excellent","Excellent","Strong","7.77-7.80x4.70","GIA","Excellent",7.77,7.8,4.7,"$13,807.00","https://diamondsdirect.com/round-1-71-g-si1-124658/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/110404/images/118208/220698-111__30267.1675333746.220.290.jpg?c=1",13807
"sku_136842 ","Radiant",1.71,"VS1","J","Excellent","Excellent","None","7.19x5.83x4.11","GIA",NA,7.19,5.83,4.11,"$9,342.00","https://diamondsdirect.com/radiant-1-71-j-vs1-136842/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/122536/images/131369/220899-126__96180.1675329457.220.290.jpg?c=1",9342
"sku_139120 ","Emerald",1.71,"VS2","H","Excellent","Excellent","None","7.81x5.52x3.81","GIA",NA,7.81,5.52,3.81,"$13,672.00","https://diamondsdirect.com/emerald-1-71-h-vs2-139120/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/124795/images/134013/221355-61__91014.1675333114.220.290.jpg?c=1",13672
"sku_123220 ","Round",1.71,"SI2","E","Excellent","Excellent","Strong","7.56-7.61x4.76","GIA","Excellent",7.56,7.61,4.76,"$12,368.00","https://diamondsdirect.com/round-1-71-e-si2-123220/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/108963/images/116443/220793-491__39691.1675319745.220.290.jpg?c=1",12368
"sku_148712 ","Oval",1.71,"SI2","J","Excellent","Excellent","None","9.11x6.80x4.19","GIA",NA,9.11,6.8,4.19,"$10,253.00","https://diamondsdirect.com/oval-1-71-j-si2-148712/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136285/images/147591/223614-166__01405.1675334823.220.290.jpg?c=1",10253
"sku_103903 ","Cushion",0.5,"VS2","H","Excellent","Very Good","Medium","5.25x4.03x2.78","GIA",NA,5.25,4.03,2.78,"$772.00","https://diamondsdirect.com/cushion-0-5-h-vs2-103903/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/77240/images/80580/223427-231__38742.1675331476.220.290.jpg?c=1",772
"sku_146990 ","Oval",1.71,"SI1","H","Excellent","Excellent","Faint","9.12x6.41x4.15","GIA",NA,9.12,6.41,4.15,"$14,806.00","https://diamondsdirect.com/oval-1-71-h-si1-146990/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/134648/images/145650/224033-94__31117.1674268210.220.290.jpg?c=1",14806
"sku_147129 ","Princess",1.71,"VS1","I","Excellent","Very Good","None","6.34x6.19x4.68","GIA",NA,6.34,6.19,4.68,"$10,654.00","https://diamondsdirect.com/princess-1-71-i-vs1-147129/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/134803/images/145803/220899-61__10556.1675333408.220.290.jpg?c=1",10654
"sku_140095 ","Round",1.71,"VS2","M","Excellent","Excellent","Faint","7.63-7.66x4.72","GIA","Excellent",7.63,7.66,4.72,"$7,967.00","https://diamondsdirect.com/round-1-71-m-vs2-140095/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/129664/images/139473/220966-18__07332.1675330878.220.290.jpg?c=1",7967
"sku_153992 ","Cushion",1.71,"FL/IF","G","Excellent","Excellent","None","6.97x6.39x4.44","GIA",NA,6.97,6.39,4.44,"$19,209.00","https://diamondsdirect.com/cushion-1-71-g-if-153992/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141915/images/155110/220905-105__75997.1675844187.220.290.jpg?c=1",19209
"sku_151539 ","Pear",1.71,"VVS1","D","Excellent","Excellent","Faint","9.96x6.55x4.17","GIA",NA,9.96,6.55,4.17,"$32,938.00","https://diamondsdirect.com/pear-1-71-d-vvs1-151539/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139241/images/151460/224034-134__66440.1675141850.220.290.jpg?c=1",32938
"sku_147706 ","Oval",1.71,"VVS2","J","Excellent","Excellent","None","9.23x6.87x4.08","GIA",NA,9.23,6.87,4.08,"$12,785.00","https://diamondsdirect.com/oval-1-71-j-vvs2-147706/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/135496/images/146621/224033-142__19507.1675328191.220.290.jpg?c=1",12785
"sku_153569 ","Round",1.71,"VS2","J","Excellent","Very Good","Medium","7.33-7.43x4.79","GIA","Very Good",7.33,7.43,4.79,"$10,774.00","https://diamondsdirect.com/round-1-71-j-vs2-153569/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/141464/images/154467/221384-63__30962.1675763247.220.290.jpg?c=1",10774
"sku_133029 ","Radiant",1.71,"SI2","J","Excellent","Excellent","None","7.73x6.15x3.80","GIA",NA,7.73,6.15,3.8,"$7,106.00","https://diamondsdirect.com/radiant-1-71-j-si2-133029/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/118477/images/126651/220795-168__13000.1674766943.220.290.jpg?c=1",7106
"sku_100014 ","Princess",1.71,"SI2","E","Excellent","Excellent","Strong","6.31x6.23x4.70","GIA",NA,6.31,6.23,4.7,"$8,705.00","https://diamondsdirect.com/princess-1-71-e-si2-100014/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/73357/images/76711/220758-174__84314.1675334841.220.290.jpg?c=1",8705
"sku_84354 ","Round",1.71,"SI1","I","Excellent","Excellent","None","7.42-7.45x4.81","GIA","Very Good",7.42,7.45,4.81,"$11,252.00","https://diamondsdirect.com/round-1-71-i-si1-84354/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/82942/images/86275/220702-90__67884.1675332920.220.290.jpg?c=1",11252
"sku_70869 ","Round",0.5,"VS2","J","Excellent","Excellent","None","5.05-5.08x3.17","GIA","Excellent",5.05,5.08,3.17,"$1,216.00","https://diamondsdirect.com/round-0-5-j-vs2-70869/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/62260/images/65680/222154-278__43329.1675327211.220.290.jpg?c=1",1216
"sku_150957 ","Cushion",1.71,"VS2","E","Excellent","Excellent","None","6.67x6.66x4.63","GIA",NA,6.67,6.66,4.63,"$14,659.00","https://diamondsdirect.com/cushion-1-71-e-vs2-150957/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/138619/images/150589/224048-325__64806.1674903690.220.290.jpg?c=1",14659
"sku_148593 ","Pear",1.71,"SI2","K","Excellent","Excellent","None","9.84x6.49x4.18","GIA",NA,9.84,6.49,4.18,"$7,449.00","https://diamondsdirect.com/pear-1-71-k-si2-148593/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136208/images/147514/220950-44__91471.1675334604.220.290.jpg?c=1",7449
"sku_108178 ","Cushion",1.71,"SI1","I","Excellent","Excellent","None","6.74x6.50x4.54","GIA",NA,6.74,6.5,4.54,"$8,122.00","https://diamondsdirect.com/cushion-1-71-i-si1-108178/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/80595/images/83930/220652-124__71910.1672811555.220.290.jpg?c=1",8122
"sku_152512 ","Cushion",1.71,"SI1","I","Excellent","Excellent","None","6.83x6.56x4.46","GIA",NA,6.83,6.56,4.46,"$8,537.00","https://diamondsdirect.com/cushion-1-71-i-si1-152512/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/140368/images/152690/220985-5__91372.1675432923.220.290.jpg?c=1",8537
"sku_84372 ","Round",1.71,"VVS2","M","Excellent","Excellent","Faint","7.68-7.73x4.67","GIA","Excellent",7.68,7.73,4.67,"$7,329.00","https://diamondsdirect.com/round-1-71-m-vvs2-84372/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/83927/images/87261/220381-10__36367.1675333624.220.290.jpg?c=1",7329
"sku_102328 ","Emerald",1.71,"VS1","E","Excellent","Excellent","Faint","8.41x5.45x3.72","GIA",NA,8.41,5.45,3.72,"$16,301.00","https://diamondsdirect.com/emerald-1-71-e-vs1-102328/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/75023/images/78368/221252-87__77984.1673568227.220.290.jpg?c=1",16301
"sku_152483 ","Cushion",1.71,"VVS2","I","Excellent","Excellent","Strong","6.66x6.59x4.56","GIA",NA,6.66,6.59,4.56,"$8,694.00","https://diamondsdirect.com/cushion-1-71-i-vvs2-152483/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/140327/images/152648/221372-153__70468.1675324297.220.290.jpg?c=1",8694
"sku_133306 ","Cushion",1.71,"SI1","I","Excellent","Excellent","None","6.83x6.67x4.58","GIA",NA,6.83,6.67,4.58,"$8,975.00","https://diamondsdirect.com/cushion-1-71-i-si1-133306/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/118919/images/127093/220886-162__65204.1675335054.220.290.jpg?c=1",8975
"sku_124657 ","Round",1.71,"SI1","E","Excellent","Very Good","None","7.37-7.46x4.82","GIA","Very Good",7.37,7.46,4.82,"$16,097.00","https://diamondsdirect.com/round-1-71-e-si1-124657/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/110398/images/118202/220760-194__61294.1675334864.220.290.jpg?c=1",16097
"sku_140096 ","Round",1.71,"SI1","D","Excellent","Excellent","Faint","7.59-7.63x4.77","GIA","Excellent",7.59,7.63,4.77,"$20,436.00","https://diamondsdirect.com/round-1-71-d-si1-140096/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/129657/images/139466/220935-46__41115.1675326439.220.290.jpg?c=1",20436
"sku_126111 ","Oval",0.5,"SI1","E","Excellent","Very Good","None","6.11x4.56x2.78","GIA",NA,6.11,4.56,2.78,"$1,128.00","https://diamondsdirect.com/oval-0-5-e-si1-126111/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/111842/images/119658/220791-363__11181.1675333303.220.290.jpg?c=1",1128
"sku_139293 ","Round",1.71,"SI2","J","Excellent","Excellent","None","7.61-7.65x4.77","GIA","Excellent",7.61,7.65,4.77,"$11,510.00","https://diamondsdirect.com/round-1-71-j-si2-139293/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/124904/images/134213/220959-134__17804.1675335278.220.290.jpg?c=1",11510
"sku_151732 ","Cushion",1.71,"VS1","I","Excellent","Excellent","Medium","6.74x6.73x4.66","GIA",NA,6.74,6.73,4.66,"$9,885.00","https://diamondsdirect.com/cushion-1-71-i-vs1-151732/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139533/images/151729/224028-112__25942.1675228062.220.290.jpg?c=1",9885
"sku_138196 ","Heart",1.71,"SI1","I","Excellent","Excellent","None","6.97x8.15x4.88","GIA",NA,6.97,8.15,4.88,"$9,918.00","https://diamondsdirect.com/heart-1-71-i-si1-138196/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/123930/images/132763/220934-104__73490.1675335503.220.290.jpg?c=1",9918
"sku_151629 ","Radiant",1.71,"SI1","G","Excellent","Excellent","Strong","7.45x5.93x4.13","GIA",NA,7.45,5.93,4.13,"$10,569.00","https://diamondsdirect.com/radiant-1-71-g-si1-151629/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139334/images/151550/221386-36__75558.1675142771.220.290.jpg?c=1",10569
"sku_84364 ","Round",1.71,"SI1","J","Excellent","Excellent","Medium","7.58-7.63x4.77","GIA","Excellent",7.58,7.63,4.77,"$9,914.00","https://diamondsdirect.com/round-1-71-j-si1-84364/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/84241/images/87573/220594-36__36845.1675333483.220.290.jpg?c=1",9914
"sku_150464 ","Cushion",1.71,"VS2","G","Excellent","Excellent","None","6.60x6.56x4.57","GIA",NA,6.6,6.56,4.57,"$12,755.00","https://diamondsdirect.com/cushion-1-71-g-vs2-150464/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/138126/images/150062/224004-288__16991.1675332137.220.290.jpg?c=1",12755
"sku_150351 ","Oval",1.71,"SI2","M","Excellent","Very Good","Faint","10.18x6.41x3.81","GIA",NA,10.18,6.41,3.81,"$4,810.00","https://diamondsdirect.com/oval-1-71-m-si2-150351/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/137953/images/149624/221366-360__58711.1675333119.220.290.jpg?c=1",4810
"sku_150331 ","Princess",1.71,"SI1","E","Excellent","Excellent","Medium","6.24x6.21x4.65","GIA",NA,6.24,6.21,4.65,"$13,919.00","https://diamondsdirect.com/princess-1-71-e-si1-150331/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/137952/images/149623/224045-183__54380.1675330473.220.290.jpg?c=1",13919
"sku_150009 ","Cushion",1.71,"SI2","I","Excellent","Very Good","None","6.79x6.23x4.44","GIA",NA,6.79,6.23,4.44,"$6,665.00","https://diamondsdirect.com/cushion-1-71-i-si2-150009/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/137766/images/149430/224048-112__66561.1675333623.220.290.jpg?c=1",6665
"sku_144480 ","Heart",1.71,"SI2","E","Excellent","Excellent","Medium","7.13x8.29x5.10","GIA",NA,7.13,8.29,5.1,"$8,225.00","https://diamondsdirect.com/heart-1-71-e-si2-144480/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/132371/images/142560/220987-106__63860.1675326590.220.290.jpg?c=1",8225
"sku_103917 ","Cushion",0.5,"SI1","H","Excellent","Very Good","None","4.90x4.21x2.89","GIA",NA,4.9,4.21,2.89,"$736.00","https://diamondsdirect.com/cushion-0-5-h-si1-103917/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/76748/images/80090/222124-745__89831.1675334987.220.290.jpg?c=1",736
"sku_147775 ","Emerald",1.71,"VVS2","H","Excellent","Excellent","None","8.07x5.78x3.71","GIA",NA,8.07,5.78,3.71,"$16,749.00","https://diamondsdirect.com/emerald-1-71-h-vvs2-147775/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/135358/images/146483/225118-117__69131.1675333840.220.290.jpg?c=1",16749
"sku_142396 ","Round",1.71,"SI1","H","Excellent","Excellent","None","7.64-7.67x4.73","GIA","Excellent",7.64,7.67,4.73,"$17,989.00","https://diamondsdirect.com/round-1-71-h-si1-142396/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/129655/images/139464/220909-1__72043.1675335519.220.290.jpg?c=1",17989
"sku_142399 ","Round",1.71,"FL/IF","D","Excellent","Excellent","None","7.57-7.62x4.76","GIA","Excellent",7.57,7.62,4.76,"$44,737.00","https://diamondsdirect.com/round-1-71-d-if-142399/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/129656/images/139465/220893-30__74566.1675331024.220.290.jpg?c=1",44737
"sku_149230 ","Cushion",1.71,"VS2","I","Excellent","Excellent","None","6.63x6.44x4.45","GIA",NA,6.63,6.44,4.45,"$8,951.00","https://diamondsdirect.com/cushion-1-71-i-vs2-149230/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136865/images/148373/220996-53__81317.1675334239.220.290.jpg?c=1",8951
"sku_149144 ","Radiant",1.71,"VS1","I","Excellent","Excellent","Faint","7.41x5.93x4.08","GIA",NA,7.41,5.93,4.08,"$12,014.00","https://diamondsdirect.com/radiant-1-71-i-vs1-149144/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136621/images/147928/221381-23__28600.1675334620.220.290.jpg?c=1",12014
"sku_148924 ","Cushion",1.71,"VS1","H","Excellent","Excellent","Strong","6.79x6.78x4.62","GIA",NA,6.79,6.78,4.62,"$10,428.00","https://diamondsdirect.com/cushion-1-71-h-vs1-148924/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136563/images/147870/220936-102__12098.1675327795.220.290.jpg?c=1",10428
"sku_148999 ","Round",1.71,"SI2","H","Excellent","Excellent","None","7.60-7.64x4.77","GIA","Excellent",7.6,7.64,4.77,"$13,013.00","https://diamondsdirect.com/round-1-71-h-si2-148999/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136722/images/148029/225114-309__24589.1675334784.220.290.jpg?c=1",13013
"sku_84349 ","Round",1.71,"VS1","H","Excellent","Excellent","Medium","7.57-7.62x4.76","GIA","Excellent",7.57,7.62,4.76,"$16,049.00","https://diamondsdirect.com/round-1-71-h-vs1-84349/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/83629/images/86962/220485-406__43412.1675331343.220.290.jpg?c=1",16049
"sku_148893 ","Cushion",1.71,"VS1","K","Excellent","Excellent","None","6.91x6.53x4.55","GIA",NA,6.91,6.53,4.55,"$7,007.00","https://diamondsdirect.com/cushion-1-71-k-vs1-148893/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136497/images/147803/221372-124__86077.1675335024.220.290.jpg?c=1",7007
"sku_148729 ","Oval",1.71,"FL/IF","I","Excellent","Excellent","None","8.96x6.67x4.19","GIA",NA,8.96,6.67,4.19,"$18,114.00","https://diamondsdirect.com/oval-1-71-i-if-148729/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/136270/images/147576/220986-135__14093.1675334330.220.290.jpg?c=1",18114
"sku_70400 ","Round",0.5,"VS1","I","Very Good","Very Good","Faint","4.90-4.96x3.18","GIA","Very Good",4.9,4.96,3.18,"$1,207.00","https://diamondsdirect.com/round-0-5-i-vs1-70400/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/62388/images/65807/220471-617__35752.1675329373.220.290.jpg?c=1",1207
"sku_148325 ","Cushion",1.71,"SI1","E","Excellent","Excellent","Medium","7.04x6.46x4.38","GIA",NA,7.04,6.46,4.38,"$12,877.00","https://diamondsdirect.com/cushion-1-71-e-si1-148325/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/135952/images/147259/224012-79__75323.1675330791.220.290.jpg?c=1",12877
"sku_147576 ","Cushion",1.71,"VS2","J","Excellent","Excellent","None","6.81x6.65x4.61","GIA",NA,6.81,6.65,4.61,"$8,826.00","https://diamondsdirect.com/cushion-1-71-j-vs2-147576/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/135242/images/146368/224037-159__67964.1675333487.220.290.jpg?c=1",8826
"sku_147299 ","Cushion",1.71,"VVS2","H","Excellent","Excellent","None","6.74x6.46x4.49","GIA",NA,6.74,6.46,4.49,"$13,352.00","https://diamondsdirect.com/cushion-1-71-h-vvs2-147299/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/134977/images/145976/220986-104__58048.1675334334.220.290.jpg?c=1",13352
"sku_146601 ","Round",1.71,"SI2","FALSE","Excellent","Excellent","Medium","7.59-7.63x4.76","GIA","Excellent",7.59,7.63,4.76,"$14,136.00","https://diamondsdirect.com/round-1-71-f-si2-146601/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/134274/images/145280/224011-88__22586.1675320448.220.290.jpg?c=1",14136
"sku_96000 ","Oval",1.71,"VVS2","L","Excellent","Excellent","Faint","9.50x6.53x4.07","GIA",NA,9.5,6.53,4.07,"$6,823.00","https://diamondsdirect.com/oval-1-71-l-vvs2-96000/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/92961/images/96247/220745-540__65442.1675334840.220.290.jpg?c=1",6823
"sku_145435 ","Cushion",1.71,"SI1","H","Excellent","Very Good","None","6.99x6.71x4.34","GIA",NA,6.99,6.71,4.34,"$8,743.00","https://diamondsdirect.com/cushion-1-71-h-si1-145435/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/132955/images/143574/221368-84__37756.1675335300.220.290.jpg?c=1",8743
"sku_144755 ","Cushion",1.71,"VS1","K","Excellent","Excellent","None","6.67x6.54x4.56","GIA",NA,6.67,6.54,4.56,"$7,004.00","https://diamondsdirect.com/cushion-1-71-k-vs1-144755/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/132287/images/142476/220899-189__18126.1675333854.220.290.jpg?c=1",7004
"sku_144748 ","Cushion",1.71,"SI2","H","Excellent","Excellent","Faint","6.82x6.52x4.51","GIA",NA,6.82,6.52,4.51,"$8,529.00","https://diamondsdirect.com/cushion-1-71-h-si2-144748/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/132278/images/142467/220996-57__78469.1675332009.220.290.jpg?c=1",8529
"sku_144144 ","Cushion",1.71,"SI2","J","Excellent","Excellent","Faint","6.71x6.61x4.59","GIA",NA,6.71,6.61,4.59,"$7,283.00","https://diamondsdirect.com/cushion-1-71-j-si2-144144/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/132210/images/142399/224004-264__81502.1675312333.220.290.jpg?c=1",7283
"sku_144094 ","Cushion",1.71,"FL/IF","G","Excellent","Excellent","Faint","6.55x6.53x4.53","GIA",NA,6.55,6.53,4.53,"$17,858.00","https://diamondsdirect.com/cushion-1-71-g-if-144094/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/131556/images/141607/220906-423__51896.1675328603.220.290.jpg?c=1",17858
"sku_112432 ","Round",0.5,"SI1","E","Excellent","Very Good","None","5.17-5.20x3.09","GIA","Excellent",5.17,5.2,3.09,"$1,531.00","https://diamondsdirect.com/round-0-5-e-si1-112432/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/103642/images/109220/223414-274__77421.1675334852.220.290.jpg?c=1",1531
"sku_143757 ","Cushion",1.71,"VVS2","D","Excellent","Excellent","Strong","6.88x6.51x4.54","GIA",NA,6.88,6.51,4.54,"$13,955.00","https://diamondsdirect.com/cushion-1-71-d-vvs2-143757/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/131320/images/141194/221348-60__17657.1675334198.220.290.jpg?c=1",13955
"sku_143640 ","Radiant",1.71,"VS1","M","Excellent","Excellent","Faint","7.06x5.73x4.05","GIA",NA,7.06,5.73,4.05,"$4,774.00","https://diamondsdirect.com/radiant-1-71-m-vs1-143640/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/131187/images/141058/220955-81__91378.1675333611.220.290.jpg?c=1",4774
"sku_143320 ","Oval",1.71,"VS2","E","Excellent","Excellent","Faint","9.22x6.81x4.19","GIA",NA,9.22,6.81,4.19,"$21,052.00","https://diamondsdirect.com/oval-1-71-e-vs2-143320/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/130773/images/140626/220963-15__35852.1675333829.220.290.jpg?c=1",21052
"sku_140094 ","Round",1.71,"VS2","J","Excellent","Excellent","Medium","7.57-7.63x4.77","GIA","Excellent",7.57,7.63,4.77,"$12,797.00","https://diamondsdirect.com/round-1-71-j-vs2-140094/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/129658/images/139467/220955-68__32122.1675330154.220.290.jpg?c=1",12797
"sku_141842 ","Cushion",1.71,"SI1","G","Excellent","Excellent","Medium","6.80x6.73x4.61","GIA",NA,6.8,6.73,4.61,"$10,165.00","https://diamondsdirect.com/cushion-1-71-g-si1-141842/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/128992/images/138405/221347-55__35922.1675332223.220.290.jpg?c=1",10165
"sku_138557 ","Cushion",1.71,"VS2","G","Excellent","Excellent","None","6.73x6.69x4.57","GIA",NA,6.73,6.69,4.57,"$13,025.00","https://diamondsdirect.com/cushion-1-71-g-vs2-138557/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/124184/images/133399/220934-100__61744.1675335136.220.290.jpg?c=1",13025
"sku_138558 ","Cushion",1.71,"SI1","H","Excellent","Excellent","None","6.80x6.79x4.64","GIA",NA,6.8,6.79,4.64,"$10,994.00","https://diamondsdirect.com/cushion-1-71-h-si1-138558/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/124215/images/133430/220958-40__82463.1675333626.220.290.jpg?c=1",10994
"sku_134690 ","Radiant",1.71,"VVS1","H","Excellent","Excellent","Strong","7.19x5.81x4.07","GIA",NA,7.19,5.81,4.07,"$12,170.00","https://diamondsdirect.com/radiant-1-71-h-vvs1-134690/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/120222/images/128643/221310-61__63974.1675334926.220.290.jpg?c=1",12170
"sku_108171 ","Cushion",1.71,"SI2","FALSE","Excellent","Excellent","None","6.56x6.56x4.57","GIA",NA,6.56,6.56,4.57,"$7,889.00","https://diamondsdirect.com/cushion-1-71-f-si2-108171/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/81115/images/84450/220699-193__36563.1675321287.220.290.jpg?c=1",7889
"sku_126844 ","Cushion",1.71,"SI2","J","Excellent","Excellent","None","6.46x6.37x4.55","GIA",NA,6.46,6.37,4.55,"$5,567.00","https://diamondsdirect.com/cushion-1-71-j-si2-126844/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/112555/images/120465/220654-576__82024.1675334981.220.290.jpg?c=1",5567
"sku_69932 ","Round",0.5,"VS1","H","Excellent","Excellent","None","5.04-5.07x3.18","GIA","Excellent",5.04,5.07,3.18,"$1,888.00","https://diamondsdirect.com/round-0-5-h-vs1-69932/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/61864/images/65282/2138029__18212.1675332102.220.290.jpg?c=1",1888
